id,SalePrice
1760,155605.47106775607
1761,148868.13026136855
1762,178749.2940598045
1763,185503.5132679531
1764,117611.93718777112
1765,159813.55846143197
1766,183960.82181313683
1767,202952.9978747914
1768,139087.94370459297
1769,183413.79092607097
1770,145782.45520178878
1771,130124.5490156422
1772,137095.22161177293
1773,132976.28993292208
1774,152463.31926540355
1775,143733.79302301028
1776,127754.51133122445
1777,115299.54672610902
1778,137188.63351780447
1779,115674.8062319143
1780,178961.08046337418
1781,126291.3826542689
1782,85231.29057749613
1783,137814.55494141215
1784,103328.16580744677
1785,119204.03603493868
1786,164005.78640861248
1787,158430.60383035988
1788,62239.29363449969
1789,96053.91562536103
1790,69257.67204570651
1791,177138.99432229987
1792,150084.80934073793
1793,135641.0702200014
1794,150489.64198111888
1795,141416.40710022755
1796,125592.27149056703
1797,119883.73614578115
1798,119145.22197796282
1799,119668.21853382773
1800,125163.45806439406
1801,132124.7834085304
1802,147410.95906911482
1803,151318.931454257
1804,145320.71517791096
1805,138613.0271367983
1806,115961.96514431105
1807,154322.0380021535
1808,120367.59135666047
1809,114838.69304403444
1810,140638.4673049061
1811,105609.38986281224
1812,98025.72446891804
1813,125023.35057733746
1814,96305.42575367933
1815,63944.816508867916
1816,90088.43574697507
1817,128425.98806497356
1818,146729.9346563977
1819,117247.92624149838
1820,64314.453058731975
1821,119707.85067789361
1822,154077.43675795104
1823,51948.68044225494
1824,128287.0199160701
1825,133649.44776533605
1826,106598.61423382744
1827,107495.52534570798
1828,140296.80582547496
1829,115732.84704764937
1830,154881.5091196473
1831,159795.77137808962
1832,103929.39507945871
1833,141862.4601487883
1834,112824.2295295059
1835,132855.95007644722
1836,120517.0116701567
1837,105454.63284962316
1838,130553.59792573446
1839,98852.81269842989
1840,158981.73575677647
1841,143814.7425489871
1842,93069.14846898936
1843,139290.7523297102
1844,140362.5575624745
1845,139561.0062841544
1846,156677.2113934577
1847,160780.18257485042
1848,59994.671449907626
1849,108773.030133763
1850,119743.53249929193
1851,157899.25297417954
1852,123443.44765472595
1853,128160.39820106082
1854,167201.57606401935
1855,156083.64081492936
1856,214376.0817967483
1857,139249.46206771286
1858,148134.1090972626
1859,143186.47216240905
1860,149495.59123222675
1861,142194.2163984343
1862,264032.60937953973
1863,251666.52706131485
1864,251682.63221718298
1865,339468.9817553227
1866,319814.4986712792
1867,224745.0287192761
1868,296072.5652287941
1869,197724.0029990928
1870,227118.8472273663
1871,252931.4928692393
1872,171493.08372028722
1873,247231.6534193143
1874,142075.3555768302
1875,204067.5174126969
1876,190949.89530382297
1877,209455.31413243545
1878,207034.51474384824
1879,131996.3071544186
1880,132940.43917838627
1881,240673.23037649193
1882,254757.6210634682
1883,189344.61548184426
1884,207897.58206941726
1885,244983.58785241353
1886,295735.9749759067
1887,210564.40438789327
1888,260292.41317845654
1889,168582.70401254218
1890,123018.99968457439
1891,135195.0635568224
1892,106150.03596566856
1893,141052.66882731993
1894,134314.1854701737
1895,139339.78947535608
1896,125432.81419346701
1897,122952.44810746374
1898,108389.40091484896
1899,147477.63791821513
1900,144321.55788967817
1901,171487.38788788105
1902,144059.95739192484
1903,216264.58929755923
1904,140158.42403684618
1905,186750.07599942258
1906,139332.23252322324
1907,201283.5281516073
1908,109182.67663736785
1909,136411.42937444712
1910,122401.09531468769
1911,199059.26389828758
1912,262345.78595170623
1913,150671.39034776328
1914,72453.68737856034
1915,318971.03305184335
1916,62648.76201158489
1917,250476.6519453345
1918,139663.87381169986
1919,163149.4892989865
1920,162729.01816605916
1921,395159.3464405507
1922,322786.9681763839
1923,206402.05452621865
1924,217206.4186519294
1925,209690.8212922673
1926,389699.9539607056
1927,138166.16024221753
1928,160639.24268343378
1929,129666.24132504765
1930,129128.28294960396
1931,141034.42858071264
1932,135833.60315761607
1933,174387.05930289353
1934,179316.13364911918
1935,170680.09313157722
1936,187437.2552536184
1937,183589.9559852246
1938,174010.67818592157
1939,246623.76107908497
1940,187580.09969429928
1941,175187.17844227148
1942,191479.73025707668
1943,207037.9682367271
1944,354674.57234042324
1945,387445.6832808797
1946,139247.8161122155
1947,290511.5210535878
1948,177247.6558018714
1949,249877.38741895123
1950,183346.43195742398
1951,235828.43466889608
1952,218081.74589031085
1953,175091.60782779878
1954,190076.79421100384
1955,137882.38643525707
1956,312785.6908403245
1957,153747.83252412072
1958,302241.28106707206
1959,157299.03104898226
1960,117106.63216924349
1961,124584.4352070858
1962,94802.2116960416
1963,101579.72648193172
1964,108378.78304314101
1965,146304.0037747062
1966,145995.55182853778
1967,296926.2348254597
1968,377341.59400700056
1969,391485.1660625733
1970,422937.53761272284
1971,430541.6455443284
1972,376766.0217721134
1973,275694.84972549876
1974,325830.39788569254
1975,417001.65446782485
1976,278302.3761805446
1977,361501.2363977326
1978,359436.3842981172
1979,320393.62356880965
1980,197527.91739674855
1981,334246.1382882967
1982,225792.80819598117
1983,205082.77651494285
1984,163384.2629201291
1985,216945.70613215063
1986,207614.02215883994
1987,182165.01216367068
1988,175960.91328229045
1989,190700.69295130624
1990,214491.6518676293
1991,230256.94148625023
1992,208151.8647620453
1993,168358.0872200622
1994,230407.78045730258
1995,183085.62981081585
1996,256431.03901783895
1997,318959.16916714923
1998,329655.2347858179
1999,257923.14392456537
2000,316851.51635179896
2001,244287.25128478007
2002,245306.61956103865
2003,259333.5810573061
2004,258015.62587516158
2005,223102.47722148997
2006,218873.74439801442
2007,254921.68389090095
2008,217458.87806814112
2009,186088.05036072314
2010,195554.56347680985
2011,130087.67569758769
2012,176805.11284755156
2013,182090.81096690448
2014,183200.36634128334
2015,203347.9868632994
2016,189568.7586610955
2017,198887.25675665177
2018,123964.16007367622
2019,134134.37668728683
2020,115205.95633353743
2021,117583.02393380516
2022,184501.52066357477
2023,148524.0064490261
2024,239424.97914249366
2025,348327.79936901794
2026,178348.02603243323
2027,155346.71170301648
2028,154661.56701972708
2029,167626.10935207477
2030,275504.7453004632
2031,230401.91786861405
2032,242207.370181098
2033,254881.72721352734
2034,164579.78933959588
2035,209534.28688942545
2036,187745.93685507268
2037,195818.11761177523
2038,244890.81528406468
2039,208452.9293403994
2040,295098.995416572
2041,250286.18207221336
2042,202025.87103551766
2043,176177.1139123622
2044,164451.83643248418
2045,216285.815873158
2046,161092.8864142877
2047,153048.1766673159
2048,132409.85619210277
2049,151849.6501580943
2050,181198.0729510039
2051,102040.50827949056
2052,134419.82904605445
2053,146909.50055366656
2054,95661.40862534821
2055,164747.68983887325
2056,134198.9715155983
2057,122596.11961915706
2058,209538.78146187545
2059,128020.12109170838
2060,162373.03980970805
2061,173463.47441704312
2062,134102.398886197
2063,120986.26475491021
2064,142511.38044771086
2065,125768.94131518963
2066,169787.816670031
2067,110562.32826381836
2068,154450.76954061
2069,83283.58673328845
2070,112711.9779577638
2071,88007.68430073062
2072,128623.35715767856
2073,142054.55206929301
2074,179405.54438136925
2075,143383.394828411
2076,121551.73594420298
2077,151568.81345783526
2078,126324.48589273964
2079,132302.54576512484
2080,117230.30244599876
2081,130468.55891037443
2082,131258.51133374037
2083,152786.44268265984
2084,115058.64496782672
2085,120038.8290582188
2086,110991.58282499286
2087,116514.84581582327
2088,90377.759274
2089,75353.57262601468
2090,124411.5607912029
2091,123544.19784877214
2092,130333.63345889426
2093,121372.5936050351
2094,110558.08582952768
2095,150495.46118367554
2096,83632.74051369968
2097,91076.94326090055
2098,150781.46924150022
2099,63342.25272608957
2100,85905.80783493388
2101,126562.64282353602
2102,129602.29099783191
2103,99338.83615901879
2104,154396.3714474962
2105,119099.16044556165
2106,74732.33067560583
2107,203621.08908075234
2108,113119.23393026424
2109,105159.71129079793
2110,128941.16129674038
2111,150802.93234502646
2112,139577.0270523448
2113,118955.89839367362
2114,121927.33315930697
2115,157205.2691018143
2116,116236.03550282694
2117,144538.96230661872
2118,133677.641201523
2119,113988.95347435493
2120,112155.32188749424
2121,110342.6457202223
2122,117309.92719456852
2123,95747.1300961315
2124,173297.62186600242
2125,130519.08640730192
2126,161473.5824534856
2127,149182.06309116387
2128,124446.3642597383
2129,97424.54524839977
2130,143723.42738524274
2131,149271.3384158794
2132,114142.94612015432
2133,119935.51686935686
2134,120007.75156519124
2135,89314.07708863111
2136,87848.43159498555
2137,112515.86707843804
2138,141238.82007221165
2139,151672.64254633716
2140,140451.82502655068
2141,148572.31197733237
2142,129243.73013313748
2143,141761.72371596313
2144,129442.31765093683
2145,135743.69706496652
2146,170249.35095530614
2147,153509.46757977092
2148,141043.99478239534
2149,147343.2985686895
2150,228453.46872533121
2151,117952.61886882558
2152,149928.64157972476
2153,159932.84374786442
2154,108333.67890524634
2155,128751.80086823432
2156,245672.82618754864
2157,228628.5811365726
2158,236725.8227429564
2159,209348.59210288312
2160,173916.65276594815
2161,242441.42564215205
2162,385882.7373354756
2163,344776.2989564414
2164,245574.25813284284
2165,191479.67877764982
2166,150297.12772253135
2167,211766.58902070206
2168,205441.48255435601
2169,197390.14962956047
2170,209979.99871971787
2171,153470.50353770272
2172,134213.14369136802
2173,168009.78825109644
2174,228895.04815025307
2175,299983.37242122716
2176,317720.61796366336
2177,246595.44027368265
2178,217311.65114512877
2179,139160.23647190403
2180,196050.6278496672
2181,195204.74540829306
2182,218349.82061591747
2183,190577.41896161973
2184,126209.24779042188
2185,128901.62818355011
2186,146023.17789440436
2187,148198.53667035507
2188,153388.0202097077
2189,200204.6597166641
2190,98831.55100822721
2191,98501.61011908976
2192,94174.99433491292
2193,103332.83469770882
2194,105290.81907058207
2195,116438.69864247715
2196,107650.17517476779
2197,114821.77251396679
2198,165472.7344452251
2199,178693.18598303542
2200,130542.07039562393
2201,138525.315038591
2202,198834.53583906437
2203,143738.06578374235
2204,180966.6307415346
2205,116555.20268132945
2206,133931.9796403798
2207,218516.74859664583
2208,230080.71480155335
2209,219470.78497978137
2210,120350.4910582501
2211,116288.72224149769
2212,108595.4394092192
2213,103115.2327695083
2214,125720.10902149792
2215,94851.68580207578
2216,143259.7543094911
2217,73064.7504944037
2218,88884.41245678409
2219,75318.6463763931
2220,86465.24780367663
2221,322729.0917035444
2222,267321.2717660959
2223,295893.32395354327
2224,209622.1011352252
2225,140702.037195748
2226,179142.18082485712
2227,200900.22845234844
2228,274104.49356216233
2229,254393.77510054965
2230,155074.61560145198
2231,216732.00909681455
2232,180578.05824754608
2233,176173.20715724214
2234,242547.7327121271
2235,217896.40375691824
2236,270727.99909780454
2237,325763.5390371285
2238,197013.7592466382
2239,109189.75948433652
2240,160382.14077640232
2241,152693.22793728815
2242,129203.88960391606
2243,126566.68651980041
2244,107541.34753998902
2245,102475.2556347696
2246,150585.5998284953
2247,109625.1725948623
2248,126421.46005202811
2249,122654.45482601314
2250,134844.12544382978
2251,116068.82378655326
2252,179685.21413471605
2253,153332.61795681447
2254,176899.9036699091
2255,187465.94038810115
2256,183806.47611907768
2257,198833.09804388112
2258,167254.66432303793
2259,173309.70201414716
2260,157176.1006786307
2261,185595.11132005655
2262,216975.94223285376
2263,367582.21024329716
2264,402860.2443451419
2265,159212.57482393165
2266,301554.36673001724
2267,362509.30857449723
2268,398813.0035333751
2269,159189.20829202022
2270,194554.63032731344
2271,227313.5603469427
2272,202435.44496373882
2273,169430.639925699
2274,177142.62785978796
2275,159647.76330313523
2276,186076.50383278844
2277,177018.07993239854
2278,145416.63142823387
2279,118891.60830382541
2280,121975.02097987266
2281,171419.15542292403
2282,187257.1452790923
2283,102348.63298751505
2284,112370.49951285603
2285,150399.39230712102
2286,123277.41516247204
2287,370524.5811725285
2288,279763.54506832105
2289,375568.6281254457
2290,445252.2537501963
2291,330515.25367789756
2292,407369.8414976044
2293,466805.96099132893
2294,406038.87134754565
2295,462476.3115324295
2296,280988.87392870453
2297,334798.78686118
2298,339120.6086378636
2299,357788.1161943828
2300,342009.8269921119
2301,306685.1866822534
2302,243798.48169485087
2303,243295.43434092778
2304,230507.64504191492
2305,193093.78678122885
2306,186393.12086024522
2307,192667.33817174568
2308,232945.54562433594
2309,283271.03815888264
2310,215860.02330619845
2311,197329.17420285114
2312,172279.61726511654
2313,174710.35507459787
2314,177389.3361419536
2315,174498.62898182345
2316,194640.07241900737
2317,187069.2053135087
2318,179740.32723030215
2319,179169.1194629068
2320,182622.04420697165
2321,240491.0387223487
2322,182543.47417859006
2323,192387.9242305603
2324,174191.99942737137
2325,214121.59199335575
2326,167816.59570854565
2327,211894.54230946285
2328,221993.6634401651
2329,186417.77136400278
2330,173999.14177029996
2331,349428.0273108394
2332,387725.5069004311
2333,314385.2336312618
2334,267628.3960884902
2335,275319.2207861679
2336,286308.17773171415
2337,203102.06599586862
2338,269845.7219652511
2339,234101.87402803957
2340,405941.96972249646
2341,215024.72451674324
2342,238883.11979533057
2343,221512.02369915205
2344,233494.67503918285
2345,235754.11999209423
2346,214133.55039125544
2347,202607.87828719348
2348,241127.66897379438
2349,179025.85118127373
2350,300583.13210188627
2351,265355.05153252813
2352,258317.6540876062
2353,235524.71074791334
2354,127379.34032049729
2355,144195.7107012947
2356,150126.64584710778
2357,192360.41019255485
2358,199956.8542384202
2359,121158.94909895465
2360,116189.49538374385
2361,142368.91641978218
2362,269743.5108608687
2363,137351.2044364797
2364,163886.07218097945
2365,220990.14426398405
2366,185787.3271052646
2367,218035.1095934775
2368,213336.5392484141
2369,219850.82760290676
2370,165446.6209296534
2371,169288.85232006316
2372,190188.23053100423
2373,279897.0465900419
2374,274775.85907907196
2375,226287.7302896004
2376,283503.5237845171
2377,303490.5982326013
2378,152381.2105644578
2379,199256.57097556387
2380,148664.05199451643
2381,163032.62259065703
2382,202377.9891775145
2383,211614.173088473
2384,253591.69669828936
2385,162962.79744025387
2386,134789.4180962249
2387,135290.75216421785
2388,125885.70756951768
2389,126911.41019548937
2390,147487.79025865937
2391,139093.80162807117
2392,114986.33746075541
2393,177634.74828816418
2394,140617.59528462423
2395,188807.47146356993
2396,142776.98260528693
2397,211190.54087946823
2398,124573.07694858075
2399,64528.92813947855
2400,71337.4074205385
2401,120828.42869209636
2402,139501.46348098738
2403,155961.218813341
2404,155093.37923162046
2405,153854.49206978793
2406,138136.86453423614
2407,124458.9475875304
2408,146317.8427490532
2409,122233.94236306578
2410,163508.3708071138
2411,117261.91679705228
2412,153677.90517153963
2413,132238.645168486
2414,143603.1080253004
2415,149697.13179417764
2416,129504.50192342405
2417,133232.6488085275
2418,129815.87192477631
2419,124497.40293743242
2420,126157.56582713337
2421,141643.38404328594
2422,117887.29897143754
2423,116980.80752584833
2424,157312.66535231197
2425,187013.02653936142
2426,128201.60449769594
2427,135638.57226106917
2428,165213.1923412263
2429,117629.3468087607
2430,131903.4038246509
2431,110454.66935919372
2432,144802.93791166175
2433,143230.0817095256
2434,138778.91280972274
2435,146151.56931382327
2436,102442.33221512022
2437,112022.97007761215
2438,122297.83442852888
2439,109077.7869145847
2440,121744.18041885493
2441,100936.58930730594
2442,94641.03496736278
2443,119825.4791343851
2444,123969.44637510974
2445,88409.17980281287
2446,148872.28001304631
2447,174874.004815432
2448,129995.49966941247
2449,112220.56144816571
2450,149357.3504850626
2451,120793.33775930543
2452,198624.7610348658
2453,89516.60281727853
2454,113788.50652708457
2455,117791.7500740848
2456,134916.25120822663
2457,136363.55808526636
2458,127812.30000146122
2459,114737.85944696734
2460,139436.98272405996
2461,127460.26496200294
2462,129731.03770957536
2463,125784.46287873485
2464,154418.0023651915
2465,145327.1429482475
2466,116611.00027593483
2467,135882.11256551734
2468,87111.33847878597
2469,83566.52491336
2470,180951.0122988804
2471,189472.4574022282
2472,163388.1916180226
2473,126931.21667186938
2474,91372.14611055097
2475,199198.06522709006
2476,113484.50958064204
2477,129512.03158579278
2478,157068.18210295745
2479,111529.7604902603
2480,146436.58199975413
2481,122690.78611293461
2482,126736.86658042736
2483,114132.63534200165
2484,126922.97759014684
2485,128779.61060811112
2486,145113.4332340945
2487,164629.19663639573
2488,159825.5153074108
2489,151925.4698082676
2490,140428.26637463516
2491,101105.22572820306
2492,178686.49394681386
2493,151424.1286144915
2494,155264.91861775157
2495,88241.11265487828
2496,230262.12621376716
2497,148927.72613744708
2498,111320.97772735675
2499,95020.06003541147
2500,127088.1045602121
2501,132559.2093858909
2502,147926.05110884906
2503,97826.27849041416
2504,173188.05278850746
2505,214942.70758530562
2506,257281.20001780623
2507,295669.24830102467
2508,256361.72218486402
2509,217358.02188837188
2510,219260.9328249711
2511,179624.6489683988
2512,205697.8191767856
2513,204681.82361194448
2514,234910.94738129852
2515,149304.92107095444
2516,168205.05251009876
2517,141581.39204462868
2518,148606.6311116028
2519,230750.30414985586
2520,212571.0159721129
2521,189235.85427442525
2522,229223.4717447371
2523,124178.29478792554
2524,139112.72111401634
2525,145873.1579566926
2526,136652.66090279748
2527,116098.28317876853
2528,133837.78730072558
2529,129200.39394451004
2530,125337.60280966856
2531,238443.8038833522
2532,223454.52776652167
2533,195939.339615777
2534,228952.00567795913
2535,303677.0512921831
2536,224013.27097888285
2537,242504.91828394396
2538,179168.43808847136
2539,188416.77285514484
2540,176320.22407408926
2541,178595.12387045502
2542,169914.59710394137
2543,129890.83335593587
2544,126539.01531206163
2545,134390.77441298473
2546,129561.4907912912
2547,137393.6799508013
2548,159134.3666432837
2549,161503.8089195427
2550,284881.0304957487
2551,142791.61306623256
2552,122263.54110456925
2553,91935.99088569434
2554,114140.03368294676
2555,111069.07895935375
2556,105634.29682741336
2557,110299.83478361247
2558,143070.23177455383
2559,134786.52278557373
2560,132861.29366228028
2561,143184.69155181435
2562,132603.63901145558
2563,145981.9375722126
2564,189621.3711262981
2565,127956.87066847213
2566,156668.86513155527
2567,142706.34060072683
2568,167457.59515001375
2569,220688.0971183011
2570,122848.92403332567
2571,192198.0699043484
2572,157487.30323105905
2573,213977.75941929925
2574,279982.2642338919
2575,130926.4066967136
2576,121300.1330635223
2577,160499.634957381
2578,88173.57941793365
2579,68087.85976702752
2580,117317.85224635233
2581,126553.66762457561
2582,118476.62947775061
2583,283171.70214525505
2584,178695.2513376114
2585,181742.4870908939
2586,217373.43095809696
2587,197882.25087145352
2588,145072.15783315763
2589,151120.76875245883
2590,211465.81640356663
2591,195895.54481102462
2592,218736.31395108913
2593,250598.6510084822
2594,182576.9850253815
2595,202080.40191372632
2596,306649.9541223259
2597,181992.0428921363
2598,279942.7791342728
2599,315854.15227816685
2600,137953.56875460423
2601,137020.8313170774
2602,85871.69500439255
2603,95900.69527238808
2604,91804.97585560796
2605,82620.02827322777
2606,151742.66140273857
2607,186990.00706961408
2608,191150.44113324396
2609,170977.6548065561
2610,109148.88190323686
2611,125977.69882822897
2612,158286.11690196677
2613,130628.05192809588
2614,125012.0107375759
2615,152691.2659262996
2616,146334.83373043287
2617,174231.5152318878
2618,208256.9704098159
2619,196709.84091544306
2620,178739.75676014228
2621,177174.30472494094
2622,180154.64958681425
2623,255435.28392042787
2624,295196.09622907836
2625,293295.9836798931
2626,168805.7164123116
2627,165577.98119125282
2628,374631.59566523193
2629,538196.4790712647
2630,377922.9027143742
2631,441598.57083690393
2632,438523.99602377595
2633,323476.50401178084
2634,400742.5261906524
2635,152904.99350120805
2636,179965.14161320537
2637,175214.35937627338
2638,262905.9537579058
2639,186248.60579869928
2640,150602.0867805315
2641,108741.4051237074
2642,193733.2427714111
2643,107249.62525399128
2644,127897.2112783933
2645,105781.12724439349
2646,92877.72806141316
2647,99473.75810206325
2648,144135.79455821746
2649,149439.83645547973
2650,146873.44433361077
2651,143809.32017623965
2652,385158.0568603593
2653,250963.648652375
2654,254932.93352772272
2655,388814.31187700323
2656,337577.91169579607
2657,353728.1637573309
2658,306333.43684366863
2659,309678.7721433479
2660,364103.39450025465
2661,364326.75640455016
2662,372681.8573399154
2663,279678.7672182865
2664,272453.42684857006
2665,331470.56756858435
2666,287244.5764781804
2667,163187.74580852652
2668,181382.41378761185
2669,176921.68519499205
2670,292647.7529301305
2671,182640.2757837541
2672,194174.4726190762
2673,207706.71512482385
2674,203431.05054223863
2675,170422.77596392503
2676,191295.64711774315
2677,192484.33790189552
2678,251684.72567821603
2679,267141.42054401845
2680,288672.8675622234
2681,393222.3740130006
2682,326376.5498475112
2683,407762.1833161217
2684,291921.2748261334
2685,299273.4662090564
2686,255830.84026390212
2687,310969.14945522783
2688,219382.6571285857
2689,209387.35522888342
2690,407474.3853084393
2691,187063.93780911132
2692,127886.9991944987
2693,202129.4729764463
2694,128482.60012085558
2695,192393.94021979955
2696,183748.6208453632
2697,182016.1649004366
2698,186554.34470178804
2699,178981.5686668825
2700,158896.67684747584
2701,155931.06457588993
2702,112464.89266821826
2703,144581.05186595672
2704,136031.80733068683
2705,119799.40885382393
2706,117349.7394384091
2707,122936.19219394897
2708,135353.91816507044
2709,101541.67566657855
2710,126139.22428549612
2711,229280.3549710791
2712,369757.94467991247
2713,170779.7701920636
2714,152040.47831805167
2715,170137.8481634883
2716,148870.41607897697
2717,188203.39075049176
2718,229892.803170482
2719,168453.56748319394
2720,177681.0071234808
2721,136385.52647034524
2722,164213.3438234036
2723,146409.0291168828
2724,124356.73685856296
2725,131465.29015127732
2726,146889.8522837163
2727,178468.00816265904
2728,169709.13901810747
2729,155958.33182649344
2730,146463.45964818678
2731,129479.11801261423
2732,125308.56372331541
2733,160064.44835332938
2734,148158.08436058325
